"open","high","low","close","vwap","count","base_currency","base_issuer","base_volume","counter_currency","counter_issuer","counter_volume","open_time","close_time","start","buy_volume"
"0.0079207440","0.0083923771","0.0078559207","0.0082013419","0.0081719592","5784","XRP","","78004257.03602836","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","637447.6027182029","2016-03-22T01:07:30Z","2016-03-24T23:59:40Z","2016-03-22T00:00:00Z",""
"0.0081984161","0.0082108454","0.0079121784","0.0079358655","0.0080732950","2261","XRP","","27514705.74891501","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","222134.336094826","2016-03-25T00:00:21Z","2016-03-27T23:35:10Z","2016-03-25T00:00:00Z","NaN"
"0.0079291621","0.0079491255","0.0069731346","0.0069832730","0.0074534310","10992","XRP","","122881737.8158591","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","915890.5560372765","2016-03-28T00:25:11Z","2016-03-30T23:58:31Z","2016-03-28T00:00:00Z","NaN"
"0.0070017230","0.0075244544","0.0068798279","0.0074349441","0.0073117744","6210","XRP","","75297745.77087504","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","550560.1281410772","2016-03-31T00:03:00Z","2016-04-02T23:58:00Z","2016-03-31T00:00:00Z","NaN"
"0.0074368373","0.0074999999","0.0073340521","0.0073529411","0.0074039168","2836","XRP","","31748190.91369501","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","235060.9633324022","2016-04-03T00:04:41Z","2016-04-05T23:56:12Z","2016-04-03T00:00:00Z","NaN"
"0.0073533776","0.0073533776","0.0064854538","0.0065954134","0.0068006452","7470","XRP","","93142043.71760699","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","633425.997008166","2016-04-06T00:15:21Z","2016-04-08T23:59:32Z","2016-04-06T00:00:00Z","NaN"
"0.0065954148","0.0065954365","0.0056570372","0.0059083085","0.0060566626","9073","XRP","","132410443.2814727","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","801965.3821070887","2016-04-09T00:00:31Z","2016-04-11T23:53:32Z","2016-04-09T00:00:00Z","NaN"
"0.0059017178","0.0063456136","0.0055201035","0.0062221331","0.0058513059","8172","XRP","","82046206.007622","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","480077.4518537417","2016-04-12T00:00:01Z","2016-04-14T23:59:51Z","2016-04-12T00:00:00Z","NaN"
"0.0062085448","0.0065402223","0.0061700427","0.0064900465","0.0064074425","3734","XRP","","31086150.9277071","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","199182.7261294617","2016-04-15T00:02:31Z","2016-04-17T23:57:50Z","2016-04-15T00:00:00Z","NaN"
"0.0065114770","0.0075642964","0.0064999999","0.0074109118","0.0071121969","8463","XRP","","97785778.184279","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","695471.70429875","2016-04-18T00:01:41Z","2016-04-20T23:59:22Z","2016-04-18T00:00:00Z","NaN"
"0.0074074073","0.0076250658","0.0070120048","0.0072901118","0.0073564948","7722","XRP","","96839421.62387902","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","712398.7004979178","2016-04-21T00:00:22Z","2016-04-23T23:45:41Z","2016-04-21T00:00:00Z","NaN"
"0.0072901118","0.0074129409","0.0068609833","0.0068896809","0.0071984546","5004","XRP","","76660598.03566694","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","551837.8337443656","2016-04-24T00:42:31Z","2016-04-26T23:59:42Z","2016-04-24T00:00:00Z","NaN"
"0.0068908987","0.0069187766","0.0065150468","0.0067502335","0.0066899834","5517","XRP","","87464081.0739921","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","585133.2545698464","2016-04-27T00:01:02Z","2016-04-29T23:50:30Z","2016-04-27T00:00:00Z","NaN"
"0.0067504361","0.0068493150","0.0065514298","0.0065656018","0.0067174638","3396","XRP","","47061240.59554203","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","316132.181959345","2016-04-30T00:09:10Z","2016-05-02T23:56:40Z","2016-04-30T00:00:00Z","NaN"
"0.0065754894","0.0065832784","0.0060747197","0.0062007377","0.0063061576","3056","XRP","","47159398.24389809","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","297394.5955934477","2016-05-03T00:20:01Z","2016-05-05T23:33:42Z","2016-05-03T00:00:00Z","NaN"
"0.0062007377","0.0065471810","0.0061971243","0.0063385374","0.0063732354","4307","XRP","","51886999.91119212","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","330688.0642466138","2016-05-06T00:17:10Z","2016-05-08T23:59:31Z","2016-05-06T00:00:00Z","NaN"
"0.0063331221","0.0064542905","0.0061239930","0.0061322048","0.0062856279","3750","XRP","","50649443.33689995","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","318363.5546505561","2016-05-09T00:00:22Z","2016-05-11T23:48:12Z","2016-05-09T00:00:00Z","NaN"
"0.0061349692","0.0061988736","0.0060006000","0.0060259234","0.0061066918","2874","XRP","","31843228.78352895","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","194456.7826884922","2016-05-12T00:02:30Z","2016-05-14T23:59:12Z","2016-05-12T00:00:00Z","NaN"
"0.0060259234","0.0060496067","0.0059200793","0.0059401946","0.0059881718","2647","XRP","","29451487.93257798","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","176360.5703444577","2016-05-15T00:00:10Z","2016-05-17T22:52:50Z","2016-05-15T00:00:00Z","NaN"
"0.0059382422","0.0061312078","0.0058906053","0.0060064013","0.0060038625","6406","XRP","","95076526.7108652","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","570826.3979273783","2016-05-18T01:11:22Z","2016-05-20T23:58:40Z","2016-05-18T00:00:00Z","NaN"
"0.0060049991","0.0060108751","0.0057812674","0.0058304999","0.0058685843","3732","XRP","","41829564.50873202","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","245480.3273585126","2016-05-21T00:02:02Z","2016-05-23T23:45:21Z","2016-05-21T00:00:00Z","NaN"
"0.0058291800","0.0060509999","0.0054865390","0.0056593095","0.0057029293","4679","XRP","","70001174.37931696","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","399211.7476463485","2016-05-24T01:55:31Z","2016-05-26T23:58:40Z","2016-05-24T00:00:00Z","NaN"
"0.0056529112","0.0057477888","0.0052628659","0.0055741917","0.0055432755","7701","XRP","","120294978.6769641","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","666828.210260442","2016-05-27T00:08:50Z","2016-05-29T23:02:01Z","2016-05-27T00:00:00Z","NaN"
"0.0055741917","0.0058424904","0.0053948474","0.0057736720","0.0056823816","7915","XRP","","119426605.607883","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","678627.5463908013","2016-05-30T00:45:40Z","2016-06-01T23:51:02Z","2016-05-30T00:00:00Z","NaN"
"0.0057803467","0.0058139534","0.0056187861","0.0057504312","0.0057172896","5437","XRP","","68029049.00193805","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","388941.7750186111","2016-06-02T00:17:00Z","2016-06-04T23:59:32Z","2016-06-02T00:00:00Z","NaN"
"0.0057405281","0.0058377115","0.0056179775","0.0057273768","0.0057359018","5643","XRP","","115206008.0164318","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","660810.3461469087","2016-06-05T00:00:33Z","2016-06-07T23:59:40Z","2016-06-05T00:00:00Z","NaN"
"0.0057306590","0.0058124141","0.0056334135","0.0056767397","0.0057258111","3916","XRP","","80655127.39538398","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","461816.0229230772","2016-06-08T00:05:41Z","2016-06-10T23:59:52Z","2016-06-08T00:00:00Z","NaN"
"0.0056712851","0.0059031876","0.0055789937","0.0058067938","0.0057074884","4477","XRP","","129390191.8979667","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","738493.0205921535","2016-06-11T00:00:00Z","2016-06-13T23:57:40Z","2016-06-11T00:00:00Z","NaN"
"0.0058017931","0.0081900081","0.0056874329","0.0066240157","0.0067349213","18585","XRP","","445800455.532867","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","3002430.982080721","2016-06-14T00:12:10Z","2016-06-16T23:59:40Z","2016-06-14T00:00:00Z","NaN"
"0.0066190322","0.0071579613","0.0064138856","0.0067713686","0.0066558680","10059","XRP","","144296483.2677908","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","960418.3429025232","2016-06-17T00:00:32Z","2016-06-19T23:56:31Z","2016-06-17T00:00:00Z","NaN"
"0.0067780727","0.0069631235","0.0057791399","0.0064192823","0.0063445846","14626","XRP","","326448100.0653552","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","2071177.576504819","2016-06-20T00:02:00Z","2016-06-22T23:58:12Z","2016-06-20T00:00:00Z","NaN"
"0.0064565517","0.0075089999","0.0052499999","0.0062898154","0.0063475650","11284","XRP","","227833272.5747535","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","1446186.510202825","2016-06-23T00:00:02Z","2016-06-25T23:56:42Z","2016-06-23T00:00:00Z","NaN"
"0.0062911545","0.0071217329","0.0062590268","0.0068701034","0.0065178267","7687","XRP","","165457569.3568606","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","1078423.758238008","2016-06-26T00:10:50Z","2016-06-28T23:59:50Z","2016-06-26T00:00:00Z","NaN"
"0.0068706987","0.0069646883","0.0065089420","0.0068243259","0.0066829144","5865","XRP","","106846674.0790429","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","714047.1776840541","2016-06-29T00:00:31Z","2016-07-01T23:59:21Z","2016-06-29T00:00:00Z","NaN"
"0.0068487999","0.0068487999","0.0065499999","0.0066844441","0.0066847462","3987","XRP","","43268143.98894494","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","289236.5600881082","2016-07-02T00:00:53Z","2016-07-04T23:45:30Z","2016-07-02T00:00:00Z","NaN"
"0.0066969719","0.0067204214","0.0062560853","0.0064102563","0.0064567278","3718","XRP","","65028683.85431302","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","419872.5120545193","2016-07-05T00:13:30Z","2016-07-07T23:51:32Z","2016-07-05T00:00:00Z","NaN"
"0.0064757809","0.0066385157","0.0063677835","0.0064168269","0.0064770717","2842","XRP","","58442567.50841492","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","378536.7016605519","2016-07-08T00:02:42Z","2016-07-10T23:52:21Z","2016-07-08T00:00:00Z","NaN"
"0.0063893938","0.0065009999","0.0062576484","0.0063830944","0.0063547552","3562","XRP","","87482552.07593289","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","555930.1997234212","2016-07-11T00:01:51Z","2016-07-13T23:57:41Z","2016-07-11T00:00:00Z","NaN"
"0.0063801276","0.0065829308","0.0062888401","0.0065829308","0.0064024399","2604","XRP","","63721366.88970901","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","407972.2233940448","2016-07-14T00:00:50Z","2016-07-16T23:57:51Z","2016-07-14T00:00:00Z","NaN"
"0.0065860752","0.0066022553","0.0063800878","0.0064298179","0.0064737804","1512","XRP","","33445877.32240703","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","216521.2658524525","2016-07-17T00:00:40Z","2016-07-19T23:59:50Z","2016-07-17T00:00:00Z","NaN"
"0.0064186205","0.0064534071","0.0062159989","0.0062560999","0.0063705040","4908","XRP","","65174365.11634009","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","415193.5543088843","2016-07-20T00:00:41Z","2016-07-22T23:56:51Z","2016-07-20T00:00:00Z","NaN"
"0.0062634176","0.0063233570","0.0060135295","0.0061020043","0.0061892983","2682","XRP","","41347988.5513351","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","255915.0344357448","2016-07-23T00:08:20Z","2016-07-25T23:36:51Z","2016-07-23T00:00:00Z","NaN"
"0.0060859868","0.0061184904","0.0057870370","0.0059085781","0.0059150076","8546","XRP","","175687731.1750963","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","1039194.26703737","2016-07-26T00:49:10Z","2016-07-28T23:55:21Z","2016-07-26T00:00:00Z","NaN"
"0.0059094237","0.0061349128","0.0058162992","0.0058320730","0.0059953545","3726","XRP","","81603512.30066797","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","489241.9838380177","2016-07-29T00:11:12Z","2016-07-31T23:54:40Z","2016-07-29T00:00:00Z","NaN"
"0.0058310727","0.0059879999","0.0053154020","0.0056701605","0.0056757426","8845","XRP","","180191404.8043149","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","1022720.023682197","2016-08-01T00:08:11Z","2016-08-03T23:34:10Z","2016-08-01T00:00:00Z","NaN"
"0.0056662232","0.0064999999","0.0056411878","0.0064428873","0.0060530605","8600","XRP","","126619093.811408","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","766433.0319875694","2016-08-04T00:02:00Z","2016-08-06T23:58:51Z","2016-08-04T00:00:00Z","NaN"
"0.0064158003","0.0064771351","0.0059523809","0.0061542185","0.0061377008","7135","XRP","","120877686.206676","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","741911.0694815725","2016-08-07T00:00:01Z","2016-08-09T23:58:20Z","2016-08-07T00:00:00Z","NaN"
"0.0061640657","0.0062674919","0.0059600022","0.0060948332","0.0061716248","3681","XRP","","58383918.77105501","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","360323.6381963269","2016-08-10T00:01:20Z","2016-08-12T23:53:11Z","2016-08-10T00:00:00Z","NaN"
"0.0060862348","0.0062474999","0.0059614999","0.0060424207","0.0060512099","3282","XRP","","52897358.04738998","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","320093.0160325259","2016-08-13T00:08:01Z","2016-08-15T23:57:50Z","2016-08-13T00:00:00Z","NaN"
"0.0060049999","0.0062499374","0.0059576799","0.0060570578","0.0060986639","7859","XRP","","118140680.5882169","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","720500.3080143395","2016-08-16T00:01:02Z","2016-08-18T23:46:02Z","2016-08-16T00:00:00Z","NaN"
"0.0060276999","0.0062111800","0.0060001407","0.0060347962","0.0060854753","3949","XRP","","50509808.44800806","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","307376.1932919146","2016-08-19T00:15:32Z","2016-08-21T23:39:42Z","2016-08-19T00:00:00Z","NaN"
"0.0060309999","0.0060701348","0.0058354583","0.0060229881","0.0059706626","4876","XRP","","84479785.05900896","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","504400.2924603238","2016-08-22T00:06:31Z","2016-08-24T23:58:41Z","2016-08-22T00:00:00Z","NaN"
"0.0060229881","0.0060862443","0.0058829583","0.0059166640","0.0060114062","2126","XRP","","42325400.77515195","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","254435.1749977457","2016-08-25T00:00:21Z","2016-08-27T23:40:10Z","2016-08-25T00:00:00Z","NaN"
"0.0059263331","0.0061349692","0.0058498989","0.0059696601","0.0059731791","4963","XRP","","83834977.54059485","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","500761.3396920019","2016-08-28T01:02:21Z","2016-08-30T23:59:41Z","2016-08-28T00:00:00Z","NaN"
"0.0059703248","0.0061349692","0.0058370575","0.0058980745","0.0059349235","3656","XRP","","64962564.09586395","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","385547.8491668649","2016-08-31T00:02:00Z","2016-09-02T23:59:32Z","2016-08-31T00:00:00Z","NaN"
"0.0058980745","0.0059575285","0.0057673244","0.0059051150","0.0058776564","5118","XRP","","81799220.94482213","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","480787.7140063171","2016-09-03T00:00:22Z","2016-09-05T23:57:41Z","2016-09-03T00:00:00Z","NaN"
"0.0058946709","0.0059338841","0.0057549999","0.0058175279","0.0058450889","5492","XRP","","93858380.56897706","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","548610.5802664314","2016-09-06T00:01:10Z","2016-09-08T23:56:21Z","2016-09-06T00:00:00Z","NaN"
"0.0058175279","0.0058823529","0.0057668094","0.0058166021","0.0058227765","3678","XRP","","92455683.94955094","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","538348.7803774667","2016-09-09T00:02:22Z","2016-09-11T23:59:01Z","2016-09-09T00:00:00Z","NaN"
"0.0058166021","0.0060198999","0.0057971397","0.0059836052","0.0058725136","5373","XRP","","135124740.3932189","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","793521.8750701605","2016-09-12T00:00:30Z","2016-09-14T23:32:01Z","2016-09-12T00:00:00Z","NaN"
"0.0059835973","0.0092307691","0.0059602999","0.0070225847","0.0076771246","21393","XRP","","294918870.7265369","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","2264128.915376514","2016-09-15T00:23:41Z","2016-09-17T23:58:22Z","2016-09-15T00:00:00Z","NaN"
"0.0070225847","0.0073379534","0.0066152970","0.0067567567","0.0068999119","9908","XRP","","117268005.641786","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","809138.9083605501","2016-09-18T00:00:21Z","2016-09-20T23:59:41Z","2016-09-18T00:00:00Z","NaN"
"0.0067700743","0.0074973218","0.0066956812","0.0072805716","0.0069801129","7150","XRP","","107813502.1353798","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","752550.4198307348","2016-09-21T00:00:32Z","2016-09-23T23:59:50Z","2016-09-21T00:00:00Z","NaN"
"0.0072797678","0.0090826520","0.0071236252","0.0077826999","0.0080262868","11380","XRP","","151142881.2694782","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","1213116.118218378","2016-09-24T00:00:01Z","2016-09-26T23:58:51Z","2016-09-24T00:00:00Z","NaN"
"0.0077700999","0.0092506937","0.0076879999","0.0089466962","0.0085811653","12994","XRP","","188390728.7450922","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","1616611.97610109","2016-09-27T00:00:32Z","2016-09-29T23:59:51Z","2016-09-27T00:00:00Z","NaN"
"0.0089466962","0.0094456735","0.0078609905","0.0081050809","0.0085528847","12403","XRP","","324195644.5057807","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","2772807.980286138","2016-09-30T00:00:00Z","2016-10-02T23:59:42Z","2016-09-30T00:00:00Z","NaN"
"0.0080682865","0.0082791235","0.0071938098","0.0072984239","0.0077523860","8763","XRP","","243369296.380815","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","1886692.719497056","2016-10-03T00:01:12Z","2016-10-05T23:59:10Z","2016-10-03T00:00:00Z","NaN"
"0.0073026687","0.0075718768","0.0071095603","0.0072557333","0.0073065095","7745","XRP","","299864389.5510042","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","2190962.023742082","2016-10-06T00:00:20Z","2016-10-08T23:59:42Z","2016-10-06T00:00:00Z","NaN"
"0.0072547213","0.0085345682","0.0072290528","0.0077049576","0.0078279323","14187","XRP","","419327052.472343","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","3282463.779793384","2016-10-09T00:00:02Z","2016-10-11T23:59:01Z","2016-10-09T00:00:00Z","NaN"
"0.0077011940","0.0082729953","0.0076107818","0.0080841259","0.0078276406","9948","XRP","","218956827.5800454","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","1713915.359736451","2016-10-12T00:00:20Z","2016-10-14T23:59:40Z","2016-10-12T00:00:00Z","NaN"
"0.0080776999","0.0082499999","0.0077846141","0.0079226321","0.0079497841","3868","XRP","","120477068.862406","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","957766.6914937603","2016-10-15T00:00:10Z","2016-10-17T23:58:02Z","2016-10-15T00:00:00Z","NaN"
"0.0079198097","0.0092201999","0.0079166316","0.0090930822","0.0084264813","9306","XRP","","307712951.3742708","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","2592937.440941116","2016-10-18T00:19:50Z","2016-10-20T23:59:12Z","2016-10-18T00:00:00Z","NaN"
"0.0090900776","0.0091575090","0.0085718483","0.0088986846","0.0087974344","4491","XRP","","125705303.1340722","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","1105884.160602553","2016-10-21T00:00:11Z","2016-10-23T23:52:40Z","2016-10-21T00:00:00Z","NaN"
"0.0088106386","0.0090670652","0.0085041266","0.0085830084","0.0087694045","6057","XRP","","213504264.0173679","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","1872305.261959364","2016-10-24T00:00:10Z","2016-10-26T23:56:51Z","2016-10-24T00:00:00Z","NaN"
"0.0085815996","0.0086894389","0.0073636317","0.0077119433","0.0080698371","8713","XRP","","303185065.4158958","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","2446654.089175672","2016-10-27T00:00:41Z","2016-10-29T23:59:10Z","2016-10-27T00:00:00Z","NaN"
"0.0077173772","0.0083371621","0.0076595876","0.0079769140","0.0080690203","2802","XRP","","180640804.1141079","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","1457594.310662015","2016-10-30T00:00:10Z","2016-11-01T23:56:50Z","2016-10-30T00:00:00Z","NaN"
"0.0079769140","0.0082896951","0.0079378319","0.0081763999","0.0080863219","3763","XRP","","345291047.2652754","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","2792134.540874522","2016-11-02T00:15:40Z","2016-11-04T23:58:52Z","2016-11-02T00:00:00Z","NaN"
"0.0081594983","0.0083075999","0.0078499999","0.0081474155","0.0080893805","4200","XRP","","145636657.8702018","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","1178110.336381196","2016-11-05T00:02:01Z","2016-11-07T23:59:12Z","2016-11-05T00:00:00Z","NaN"
"0.0081483900","0.0083333332","0.0078162185","0.0080263964","0.0080729782","8027","XRP","","314010774.0651448","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","2535002.123617874","2016-11-08T00:06:40Z","2016-11-10T23:59:52Z","2016-11-08T00:00:00Z","NaN"
"0.0080256072","0.0081405138","0.0077968290","0.0080061461","0.0080126917","5135","XRP","","299925209.7112627","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","2403208.232112802","2016-11-11T00:00:01Z","2016-11-13T23:57:21Z","2016-11-11T00:00:00Z","NaN"
"0.0080233693","0.0080774070","0.0075778686","0.0076336140","0.0078427752","6235","XRP","","315496890.3368647","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","2474371.200674346","2016-11-14T00:00:20Z","2016-11-16T23:57:30Z","2016-11-14T00:00:00Z","NaN"
"0.0076504319","0.0078760557","0.0075176150","0.0076639766","0.0076696396","6135","XRP","","331503838.1143571","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","2542514.95441134","2016-11-17T00:02:22Z","2016-11-19T23:25:02Z","2016-11-17T00:00:00Z","NaN"
"0.0076424023","0.0076927350","0.0072504481","0.0072861499","0.0074675873","6565","XRP","","378184308.3639029","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","2824124.352320211","2016-11-20T00:03:11Z","2016-11-22T23:59:41Z","2016-11-20T00:00:00Z","NaN"
"0.0072876672","0.0072992700","0.0067277977","0.0068140999","0.0069638525","10128","XRP","","402174215.4012977","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","2800681.897199895","2016-11-23T00:00:50Z","2016-11-25T23:59:01Z","2016-11-23T00:00:00Z","NaN"
"0.0068010455","0.0070022999","0.0066909501","0.0067619809","0.0067940365","2818","XRP","","121540785.004386","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","825752.532902592","2016-11-26T00:01:41Z","2016-11-28T23:57:42Z","2016-11-26T00:00:00Z","NaN"
"0.0067645466","0.0067933397","0.0065840102","0.0066431993","0.0067042328","3009","XRP","","321732495.6883003","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","2156969.565385588","2016-11-29T00:10:41Z","2016-12-01T23:59:30Z","2016-11-29T00:00:00Z","NaN"
"0.0066431993","0.0072463767","0.0063775509","0.0064821416","0.0065430013","4567","XRP","","244665884.4488918","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","1600849.193994991","2016-12-02T00:00:30Z","2016-12-04T23:57:31Z","2016-12-02T00:00:00Z","NaN"
"0.0064410171","0.0071886607","0.0063239582","0.0071385298","0.0065913334","3182","XRP","","342495564.6413629","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","2257502.450582509","2016-12-05T00:02:12Z","2016-12-07T23:59:32Z","2016-12-05T00:00:00Z","NaN"
"0.0071089476","0.0073159607","0.0066890062","0.0067525012","0.0069776681","6243","XRP","","488172771.6959529","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","3406307.588065606","2016-12-08T00:00:21Z","2016-12-10T23:38:00Z","2016-12-08T00:00:00Z","NaN"
"0.0067318258","0.0068298486","0.0065573770","0.0067760576","0.0067018535","6263","XRP","","407489106.8997213","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","2730932.282778399","2016-12-11T00:05:40Z","2016-12-13T23:57:11Z","2016-12-11T00:00:00Z","NaN"
